-0.390625 -1.25811
-0.399093 -1.25

-0.3125 -1.33631
-0.320504 -1.32812

-0.351562 -1.29675
-0.359242 -1.28906

-0.371094 -1.27725
-0.378956 -1.26953

-0.380859 -1.26764
-0.388978 -1.25977

-0.390625 -1.25803
-0.388838 -1.25977

-0.380859 -1.26759
-0.37888 -1.26953

-0.361328 -1.28697
-0.369048 -1.2793

-0.371094 -1.2772
-0.368976 -1.2793

-0.361328 -1.28691
-0.359171 -1.28906

-0.332031 -1.31645
-0.33978 -1.30859

-0.341797 -1.30658
-0.349487 -1.29883

-0.351562 -1.29667
-0.349412 -1.29883

-0.341797 -1.30649
-0.339716 -1.30859

-0.322266 -1.32636
-0.330117 -1.31836

-0.332031 -1.31638
-0.330077 -1.31836

-0.322266 -1.32629
-0.320461 -1.32812

-0.078125 -1.57008
-0.0864268 -1.5625

-0.0390625 -1.60493
-0.0429442 -1.60156

-0.0585938 -1.58768
-0.0650092 -1.58203

-0.0683594 -1.57895
-0.0757822 -1.57227

-0.078125 -1.56997
-0.0755972 -1.57227

-0.0683594 -1.57887
-0.064826 -1.58203

-0.0488281 -1.59633
-0.0540329 -1.5918

-0.0585938 -1.58767
-0.0538958 -1.5918

-0.0488281 -1.59632
-0.0427464 -1.60156

-0.0195312 -1.6216
-0.0201368 -1.62109

-0.0292969 -1.61332
-0.0316369 -1.61133

-0.0390625 -1.60486
-0.0315513 -1.61133

-0.0292969 -1.61329
-0.0201222 -1.62109

-0.0195312 -1.6216
-0.00976562 -1.62979

0 -1.63787
-0.00848005 -1.63086

-0.00976562 -1.62975
-0.0084158 -1.63086

-0.244141 -1.4069
-0.244771 -1.40625

-0.234375 -1.41699
-0.23532 -1.41602

-0.244141 -1.40688
-0.235277 -1.41602

-0.166016 -1.48616
-0.167809 -1.48438

-0.15625 -1.4958
-0.157934 -1.49414

-0.166016 -1.48609
-0.15786 -1.49414

-0.205078 -1.44692
-0.206658 -1.44531

-0.195312 -1.45681
-0.197028 -1.45508

-0.205078 -1.44682
-0.196945 -1.45508

-0.224609 -1.427
-0.225798 -1.42578

-0.214844 -1.43698
-0.216253 -1.43555

-0.224609 -1.42694
-0.216198 -1.43555

-0.234375 -1.41693
-0.225758 -1.42578

-0.214844 -1.43689
-0.206593 -1.44531

-0.185547 -1.46662
-0.187313 -1.46484

-0.175781 -1.47642
-0.177588 -1.47461

-0.185547 -1.46655
-0.17752 -1.47461

-0.195312 -1.45671
-0.187252 -1.46484

-0.175781 -1.47634
-0.167719 -1.48438

-0.273438 -1.37656
-0.282499 -1.36719

-0.292969 -1.35638
-0.30143 -1.34766

-0.302734 -1.34634
-0.310936 -1.33789

-0.3125 -1.33625
-0.310901 -1.33789

-0.302734 -1.34629
-0.301408 -1.34766

-0.283203 -1.36646
-0.291954 -1.35742

-0.292969 -1.35633
-0.291914 -1.35742

-0.283203 -1.36642
