3039 0.89 0.0392703 0.197514 1 100 1.43316 1.5843
3073 0.9 0.0392703 0.197516 1 100 1.43214 1.586
3107 0.91 0.0392703 0.197514 1 100 1.43112 1.58768
3141 0.92 0.0392703 0.197513 1 100 1.43009 1.58938
3175 0.93 0.0392703 0.197511 1 100 1.42908 1.59112
3209 0.94 0.0392703 0.197515 1 100 1.42807 1.59287
3243 0.95 0.0392703 0.19752 1 100 1.42705 1.59462
3277 0.96 0.0392703 0.197518 1 100 1.42603 1.59638
3311 0.97 0.0392703 0.197514 1 100 1.42504 1.59815
3345 0.98 0.0392703 0.197506 1 100 1.42404 1.59992
3379 0.99 0.0392703 0.197508 1 100 1.42303 1.60171
3413 1 0.0392703 0.197512 1 100 1.422 1.60352
3447 1.01 0.0392703 0.197518 1 100 1.42097 1.60534
3481 1.02 0.0392703 0.197519 1 100 1.41995 1.60717
3515 1.03 0.0392703 0.197517 1 100 1.4189 1.609
3549 1.04 0.0392703 0.197514 1 100 1.41785 1.61084
3583 1.05 0.0392703 0.197511 1 100 1.4168 1.61276
3617 1.06 0.0392703 0.197511 1 100 1.41579 1.61467
3651 1.07 0.0392703 0.197516 1 100 1.4148 1.61659
3685 1.08 0.0392703 0.197516 1 100 1.4138 1.61856
3719 1.09 0.0392703 0.197508 1 100 1.41282 1.62052
3753 1.1 0.0392704 0.197505 1 100 1.41184 1.62245
3787 1.11 0.0392704 0.197505 1 100 1.41085 1.62441
3821 1.12 0.0392704 0.197511 1 100 1.40986 1.62636
3855 1.13 0.0392704 0.197518 1 100 1.40888 1.62832
3889 1.14 0.0392704 0.197517 1 100 1.40792 1.63029
3923 1.15 0.0392704 0.197514 1 100 1.40696 1.6323
3957 1.16 0.0392704 0.197514 1 100 1.40601 1.63434
3991 1.17 0.0392704 0.197512 1 100 1.40504 1.63645
4025 1.18 0.0392704 0.19752 1 100 1.40407 1.63855
4059 1.19 0.0392704 0.197519 1 100 1.40311 1.64066
4093 1.2 0.0392704 0.197517 1 100 1.40215 1.64276
4127 1.21 0.0392704 0.197513 1 100 1.4012 1.64484
4161 1.22 0.0392704 0.197516 1 100 1.40024 1.64696
4195 1.23 0.0392704 0.197518 1 100 1.39927 1.64907
4229 1.24 0.0392704 0.197516 1 100 1.39832 1.65122
4263 1.25 0.0392704 0.197512 1 100 1.39736 1.65338
4297 1.26 0.0392704 0.197515 1 100 1.3964 1.65554
4331 1.27 0.0392704 0.197514 1 100 1.39547 1.65774
4365 1.28 0.0392704 0.197513 1 100 1.39453 1.65995
4399 1.29 0.0392703 0.197524 1 100 1.39357 1.66218
4433 1.3 0.0392703 0.197524 1 100 1.39261 1.66445
4467 1.31 0.0392704 0.197514 1 100 1.39165 1.66672
4501 1.32 0.0392704 0.197503 1 100 1.39068 1.66899
4535 1.33 0.0392704 0.197499 1 100 1.38971 1.6713
4569 1.34 0.0392704 0.197499 1 100 1.38875 1.67358
4603 1.35 0.0392704 0.197509 1 100 1.3878 1.67585
4637 1.36 0.0392704 0.19751 1 100 1.38684 1.67812
4671 1.37 0.0392704 0.197514 1 100 1.3859 1.68042
4705 1.38 0.0392704 0.197513 1 100 1.38499 1.68275
4739 1.39 0.0392704 0.197512 1 100 1.38407 1.68508
4773 1.4 0.0392704 0.197518 1 100 1.38317 1.68743
4807 1.41 0.0392704 0.197521 1 100 1.38227 1.68979
4841 1.42 0.0392704 0.197522 1 100 1.38136 1.69216
4875 1.43 0.0392704 0.197516 1 100 1.38048 1.69455
4909 1.44 0.0392704 0.19751 1 100 1.37961 1.69697
4943 1.45 0.0392704 0.197507 1 100 1.37874 1.69941
4977 1.46 0.0392704 0.197505 1 100 1.37786 1.70182
5011 1.47 0.0392704 0.197507 1 100 1.37699 1.70423
5045 1.48 0.0392704 0.197507 1 100 1.37613 1.70666
5079 1.49 0.0392704 0.197507 1 100 1.37526 1.70908
5113 1.5 0.0392704 0.197507 1 100 1.37441 1.71154
5147 1.51 0.0392704 0.197512 1 100 1.37355 1.71397
5181 1.52 0.0392704 0.197519 1 100 1.37271 1.7164
5215 1.53 0.0392704 0.197524 1 100 1.37189 1.71888
5249 1.54 0.0392703 0.197523 1 100 1.37106 1.72134
5283 1.55 0.0392703 0.19752 1 100 1.37022 1.72383
5317 1.56 0.0392703 0.197512 1 100 1.36939 1.72635
5351 1.57 0.0392703 0.197511 1 100 1.36858 1.7289
5385 1.58 0.0392703 0.197511 1 100 1.36777 1.73142
5419 1.59 0.0392703 0.197515 1 100 1.36696 1.73392
5453 1.6 0.0392703 0.197517 1 100 1.36616 1.73643
5487 1.61 0.0392703 0.197512 1 100 1.36537 1.73896
5521 1.62 0.0392703 0.19751 1 100 1.36457 1.74151
5555 1.63 0.0392703 0.197509 1 100 1.36379 1.74405
5589 1.64 0.0392703 0.197512 1 100 1.36301 1.74662
